PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-22030,POTT WINE,POTT WINE,"831 LATOUR CT STE B, C & D",NAPA,CA,94558,NAPA
CA-W-21794,"PRIM FAMILY VINEYARD, LLC",HUB & SPOKE WINE CO,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-21444,"PRIME SOLUM, LLC",PRIME SOLUM,2731 & 2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-22156,"PROGENY WINERY, LLC",PROGENY WINERY,1032 MOUNT VEEDER RD,NAPA,CA,94558,NAPA
CA-W-17442,"PROJECT WEEKENDER, LLC",,520 AIRPARK RD,NAPA,CA,94558,NAPA
CA-W-17307,"PURECRU, LLC",PURECOS,2545 NAPA VALLEY CORPORATE DR STE C,NAPA,CA,94558,NAPA
CA-W-20097,"PURLIEU WINES, INC.",PURLIEU WINES,"190 CAMINO ORUGA STE 5,9,12 RD",NAPA,CA,94558,NAPA
CA-W-23032,"QUIXOTE WINERY, LLC",,6126 SILVERADO TRAIL,NAPA,CA,94558,NAPA
CA-W-22122,"RAMSPUR WINERY, LLC",RAMSPUR WINERY,"45 ENTERPRISE CT UNIT 1,2,3,4,7",NAPA,CA,94558,NAPA
CA-W-16510,"RAMSPUR WINERY, LLC",,3100 OLD SONOMA RD,NAPA,CA,94558,NAPA
CA-W-17626,RANG DONG JOINT STOCK COMPANY,RD WINERY,1 EXECUTIVE WAY BLDG 1 & 2,NAPA,CA,94558,NAPA
CA-W-2203,"RAYMOND E. SIGNORELLO, JR.",SIGNORELLO VINEYARDS,4500 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-1745,RAYMOND GREGORY RODENO,VILLA RAGAZZI,7878 MONEY RD,NAPA,CA,94558,NAPA
CA-W-2678,"RAZI'S WINERY, LLC",RAZI'S WINERY,3106 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-17681,REBEL WINE CO. LLC,,2055 HOFFMAN LN,NAPA,CA,94558,NAPA
CA-W-22742,REBIRTH WINE BRANDS LLC,TARPON CELLARS,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-22812,"REDMON FAMILY VINEYARDS, LLC",,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-15209,"REGUSCI WINERY, INCORPORATED",REGUSCI WINERY,5584 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-21831,"RELIC WINE CELLARS, LLC",RELIC WINE CELLARS,2400 SODA CANYON RD,NAPA,CA,94558,NAPA
CA-W-21963,"RENDA WINES, LLC",,2545 NAPA VALLEY CORPORATE DR STE C,NAPA,CA,94558,NAPA
CA-W-16154,"RENTERIA WINES, LLC",RENTERIA,703 OAKVILLE CROSS RD,NAPA,CA,94558,NAPA
CA-W-23442,"REPUBLIC OF NAPA, INC.",,2731 & 2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-22521,"REWA VINEYARDS, LLC",REWA VINEYARDS,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-3001,"REYNOLDS CREATIVE PRODUCTS, INC.",,3266 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-20400,"RHEO CELLARS, LLC",RHEO CELLARS,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-22572,RICHARD GRAESER,GRAESER WINERY,877 VALLEJO ST,NAPA,CA,94559,NAPA
CA-W-21285,"RIPE USA, INC.",,4088 ATLAS PEAK RD,NAPA,CA,94558,NAPA
CA-W-17098,ROBERT DUNCAN NICOL,LA JOLLA,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-22998,"ROBERT JOHN VINEYARDS, LLC",ROBERT JOHN VINEYARDS,"45 ENTERPRISE WAY UNIT 1,2,3,4,7",NAPA,CA,94558,NAPA
CA-W-2013,ROBERT MONDAVI WINERY,,1319 DUHIG RD,NAPA,CA,94558,NAPA
CA-W-3442,"ROBINSON FAMILY VINEYARDS, LLC",,5880 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-16824,"ROCCA FAMILY VINEYARDS, INC.",ROCCA FAMIILY VINEYARDS,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-22786,ROCK AND CLAY WINES LLC,,45 ENTERPRISE CT STE 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-17384,RODDE FAMILY VINEYARDS,,425 GATEWAY RD,NAPA,CA,94558,NAPA
CA-W-16033,"ROMBAUER VINEYARDS, INC.",ROMBAUER VINEYARDS,601 AIRPARK,NAPA,CA,94558,NAPA
CA-W-15289,"ROMEO VINEYARDS & CELLARS, LLC",ROMEO VINEYARDS & CELLARS,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-17746,"RON MCGINNIS WINERY, LLC",,45 ENTERPRISE CT STE 3,NAPA,CA,94558,NAPA
CA-W-2997,RONALD G. AND SUSAN E. ADAMS,ADAMS RIDGE,3181 KINGSTON AVE,NAPA,CA,94558,NAPA
CA-W-21484,ROUGE ADIEU INC,ROUGE ADIEU,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-21090,"ROUND POND ESTATE, LLC",ROUND POND WINES,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-20474,ROWDY RED WINE COMPANY LLC,VANISHING POINT WINERY,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-22950,ROY ESTATE WINES LLC,ROY ESTATE,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-22717,"ROYAL WINE & SPIRITS, LLC",ROYAL PRINCE WINES,110-122 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-22172,"RUBIA, L.L.C.",,"190 CAMINO ORUGA STE 5, 9 & 12",NAPA,CA,94558,NAPA
CA-W-16264,RUBISSOW FAMILY WINES LLC,RUBISSOW,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-16303,"RUTHERFORD BENCH, LLC",HOWELL MOUNTAIN VINEYARDS,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-22985,RUTLEDGE & VINE LLC,RUTLEDGE & VINE,880 VALLEJO ST,NAPA,CA,94559,NAPA
CA-W-3256,"S&R ASSOCIATES, LLC",MATCH VINEYARDS,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-3544,SAINTSBURY LLC,SAINTSBURY,1500 LOS CARNEROS AVE,NAPA,CA,94559,NAPA
CA-W-22359,SAMANTHA SHEEHAN IMPORTS,,2222 N THIRD AVE,NAPA,CA,94558,NAPA
CA-W-23921,SAMANTHA SHEEHAN IMPORTS,POE WINES,1500 LOS CARNEROS AVE,NAPA,CA,94559,NAPA
CA-W-17358,SAMANTHA SHEEHAN IMPORTS,SAMANTHA SHEEHAN,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-17183,"SANDY BAY HOLDING COMPANY, LLC",ARATAS WINE,1221 DUHIG RD,NAPA,CA,94559,NAPA
CA-W-22956,"SARAH FRANCIS WINES, LLC",SARAH FRANCIS WINES,2731 NAPA CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-22119,SAWYER CELLARS,,761 TECHNOLOGY WAY,NAPA,CA,94558,NAPA
CA-W-21477,SCALON CELLARS INC.,,"190 CAMINO ORUGA STE 5, 9, & 12",NAPA,CA,94558,NAPA
CA-W-16219,"SCHRADER VINEYARDS, LLC",SCHRADER VINEYARDS,1271 MONTICELLO RD,NAPA,CA,94558,NAPA
CA-W-16884,"SCIANDRI FAMILY VINEYARDS, LLC",SCIANDRI FAMILY VINEYARD,2275 SODA CANYON RD,NAPA,CA,94558,NAPA
CA-W-22018,"SHADOWBOX CELLARS, INC.",SHADOWBOX CELLARS,"45 ENTERPRISE CT STE 1-4, 7",NAPA,CA,94558,NAPA
CA-W-22304,"SHADYBROOK ESTATE, LLC",SHADYBROOK ESTATE WINERY,100 RAPP LN,NAPA,CA,94558,NAPA
CA-W-1044,SHAFER VINEYARDS,,6154 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-22736,SHANTI WINES LLC,SHANTI WINES,"45 ENTERPRISE CT UNIT 1,2,3,4,7",NAPA,CA,94558,NAPA
CA-W-22833,SHED CREEK CELLARS LLC,,45 ENTERPRISE CT STE 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-3069,"SHED-TEAU WINES, LLC",SHED-TEAU WINES,1081 ROUND HILL CIR,NAPA,CA,94558,NAPA
CA-W-17510,"SHIISA CELLARS, LLC",SHIISA CELLARS,3055 OLD SONOMA RD,NAPA,CA,94558,NAPA
CA-W-20440,"SIERRA WINE COMPANY, LLC",FOUR WINDS CELLARS,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-17426,SILENUS INTERNATIONAL GROUP INC.,SILENUS WINERY,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-22807,SILVA FAMILY VINEYARDS LLC,,45 ENTERPRISE CT STE 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-20586,"SILVER TRIDENT WINERY, LLC",SILVER TRIDENT WINERY,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-15954,SIN E. WINE COMPANY,HAVENS WINE CELLARS,2055 HOFFMAN LN,NAPA,CA,94558,NAPA
CA-W-1617,"SINSKEY VINEYARDS, INC.",ROBERT SINSKEY VINEYARDS,6320 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-22407,"SIRE ESTATE, LLC",SIRE ESTATE,15 CHATEAU LN,NAPA,CA,94558,NAPA
CA-W-16952,"SIX CELLARS, LLC",TROUBADOUR CELLARS,"45 ENTERPRISES CT UNITS 1, 3",NAPA,CA,94558,NAPA
CA-W-23542,"SKY DEVIL GROUP, LLC",SKY DEVIL GROUP,703 OAKVILLE CROSS RD,NAPA,CA,94558,NAPA
CA-W-23556,SKYHARP CELLARS,SKYHARP CELLARS,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-2210,"SMITH-ANDERSON ENTERPRISES, INC.",,2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-23379,"SODA CANYON CRUSH & HOSPITALITY, LLC",THE CAVES AT SODA CANYON,2275 SODA CANYON RD,NAPA,CA,94558,NAPA
CA-W-16909,"SODA CANYON, LLC",RIVERA VINEYARDS,1285 DEALY LN,NAPA,CA,94559,NAPA
CA-W-2852,"SODARO WINES, LLC",SODARO WINES,24 BLUE OAK LN,NAPA,CA,94558,NAPA
CA-W-2155,"SPELLETICH FAMILY, INC.",SPELLETICH CELLARS,2545 NAPA VALLEY CORPORATE DR STE C,NAPA,CA,94558,NAPA
CA-W-15367,SPENCE VINEYARDS LLC,SPENCE VINEYARDS,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-16832,SPOTTED OWL VINEYARDS AND CELLARS L.L.C.,,1986 WALDEN LN,NAPA,CA,94558,NAPA
CA-W-23048,"SR TONELLA CELLARS, LLC",,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-21087,"ST CLAIR & BROWN WINERY, LLC",,1605 ACTION AVE,NAPA,CA,94558,NAPA
CA-W-23216,ST. ROMEDIUS LLC,ST. ROMEDIUS WINE,2511 NAPA VALLEY CORPORATE DR STE 115,NAPA,CA,94558,NAPA
CA-W-16171,"STAG'S LEAP WINE CELLARS, LLC",STAG'S LEAP WINE CELLARS,5766 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-16199,"STAG'S LEAP WINE CELLARS, LLC",STAG'S LEAP WINE CELLARS,904 ENTERPRISE WAY,NAPA,CA,94558,NAPA
CA-W-20306,STEPHEN T. LAGIER AND CAROLE P. MEREDITH,LAGIER MEREDITH VINEYARD,2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-21601,STEPHEN TAYLOR JENNINGS,AVEO WINES,"520 CALIFORNIA ST STE 18,19,20",NAPA,CA,94559,NAPA
CA-W-23823,STOUT FAMILY WINES LLC,,1 EXECUTIVE WAY,NAPA,CA,94558,NAPA
CA-W-22533,"STRALA VINEYARDS, LLC",STRALA VINEYARDS,3106 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-23615,"SUMMIT VINEYARDS ESTATE, LLC",SEVEN APART,4057 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-23126,"SUMMIT VINEYARDS ESTATE, LLC",BEAU VIGNE WINES,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-15875,"SUNFISH PROPERTIES, LLC",PUNK DOG WINES,"918 & 912 ENTERPRISE WAY STE G,I,A,D",NAPA,CA,94558,NAPA
CA-W-16636,"SUNSET ARRANGERS, INC.",LION'S RUN WINERY,1721 PARTRICK RD,NAPA,CA,94558,NAPA
CA-W-15251,"SURH CELLARS, INC.",SURH CELLARS,1221 DUHIG RD,NAPA,CA,94559,NAPA
CA-W-17331,"SUTTER HOME WINERY, INC.",,2055 HOFFMAN LN,NAPA,CA,94558,NAPA
CA-W-21465,"TAPLIN CELLARS, LLC",TAPLIN CELLARS,"190 CAMINO ORUGA STE 5, 9, & 12",NAPA,CA,94558,NAPA
CA-W-16140,"TAYLOR FAMILY VINEYARDS, LLC",TAYLOR FAMILY VINEYARDS,902 ENTERPRISE WAY SUITE P,NAPA,CA,94558,NAPA
CA-W-16878,"TAYSON PIERCE ESTATE WINES, LLC",TAYSON PIERCE,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-15375,TC VINEYARDS INC.,,2232 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-22597,"TENCH WINERY, LLC",TENCH WINES,7633 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-3035,TERRA SPRINGS LLC,TERRA VALENTINE,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-21051,"TESTANEY, INC.",MICHAEL CAITLIN WINES,425 GATEWAY DR,NAPA,CA,94558,NAPA
CA-W-2167,THE BIALE ESTATE,ROBERT BIALE VINEYARDS,4038 BIG RANCH ROAD,NAPA,CA,94558,NAPA
CA-W-17415,THE GIRLS IN THE VINEYARD,ART+FARM WINE,110 CAMINO ORUGA,NAPA,CA,94558,NAPA
CA-W-21431,"THE HALCYON SYNDICATE LTD., LLC",MARITIME WINE TRADING COLLECTIVE,45 ENTERPRISE CT UNIT 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-16012,THE HARDER GROUP,JAMES COLE WINERY,5014 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-23888,THE HARDER GROUP,JAMES COLE WINERY,394 /396 DEVLIN RD,NAPA,CA,94558,NAPA
CA-W-1397,THE HESS COLLECTION WINERY,HESS WINE COMPANY,4411 REDWOOD RD,NAPA,CA,94558,NAPA
CA-W-21901,THE MCNERNEY FAMILY TRUST,LE CHANCEUX,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-21257,"THE MORLET SELECTION, INCORPORATED",,"425 GATEWAY RD, W",NAPA,CA,94558,NAPA
CA-W-23034,"THE RED STITCH WINE GROUP, LLC",,910 ENTERPRISE WAY STE M,NAPA,CA,94558,NAPA
CA-W-1085,THE SILVERADO VINEYARDS,SILVERADO VINEYARDS,6121 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-23672,THE UNFOUNDED COLLECTIVE LLC,CATCH AND RELEASE WINES,589 TROUT WAY,NAPA,CA,94558,NAPA
CA-W-22906,THE WOODMAR GROUP LLC,,2747 NAPA VALLEY CORPORATE DRIVE,NAPA,CA,94558,NAPA
CA-W-22824,THIRTY-ONE PRODUCTION LLC,THIRTY-ONE PRODUCTION,620 TRANCAS ST,NAPA,CA,94558,NAPA
CA-W-3305,THIS REALM LLC,REALM CELLARS,5795 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-22171,THOMAS MICHAEL BARDESSONO,BARDESSONO YOUNTVILLE VINEYARDS,2545 NAPA VALLEY CORPORATE DR STE C,NAPA,CA,94558,NAPA
CA-W-17258,"THORN HILL VINEYARDS, INC.",THORN HILL VINEYARDS,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-16196,"TI BEVERAGE GROUP, LTD.",TRANSYLVANIA IMPORTS,110 CAMINA ORUGA,NAPA,CA,94558,NAPA
CA-W-16027,TITUS VINEYARDS,TITUS FAMILY WINES,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-22793,"TMR CELLARS, LLC",,2545 NAPA VALLEY CORPORATE DR STE C,NAPA,CA,94558,NAPA
CA-W-21317,"TOBACCO ROAD VINEYARDS, LLC.",TOBACCO ROAD VINEYARDS,45 ENTERPRISE CT,NAPA,CA,94558,NAPA
CA-W-21554,TOD M. RATFIELD AND KRISTINE M. GROMACKI PARTNERSHIP,RATFIELD WINE VENTURES,3108 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-21549,TOGNETTI FAMILY WINERY LLC,,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-17430,TOM & DIANA FOSTER,THOMAS MICHAEL,3311 DAVID DR,NAPA,CA,94558,NAPA
CA-W-17047,TOOLBOX WINE CO. LLC,TOOLBOX,902 ENTERPRISE WAY SUITE P,NAPA,CA,94558,NAPA
CA-W-21475,TOP IT OFF BOTTLING LLC,TOP IT OFF BOTTLING,2731 & 2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-15971,"TORTUGA VINEYARDS, LLC",TORTUGA VINEYARDS,15 HAHNERMANN LN,NAPA,CA,94558,NAPA
CA-W-21450,TOULON WINE COMPANY LLC,AVINODOS WINES,901 ENTERPRISE WAY STE B,NAPA,CA,94558,NAPA
CA-W-15473,TOWER WINE CO. LLC,TOWER WINES,1160 OAK KNOLL AVE,NAPA,CA,94558,NAPA
CA-W-24021,"TOYON FARM (2), LLC",TOYON FARM,1221 DUHIG RD,NAPA,CA,94559,NAPA
CA-W-674,"TPWC, INC.",MT. VEEDER WINERY,1999 MOUNT VEEDER RD,NAPA,CA,94558,NAPA
CA-W-3565,"TRAHAN WINERY, LLC",TRAHAN WINERY,2511 NAPPA VALLEY CORPORATE DR STE 115,NAPA,CA,94558,NAPA
CA-W-23762,TRAILSIDE VINEYARD LLC,,4047 E THIRD AVE,NAPA,CA,94558,NAPA
CA-W-867,TREASURY WINE ESTATES AMERICAS COMPANY,,6150 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-3077,TREASURY WINE ESTATES AMERICAS COMPANY,,1250 CUTTINGS WHARF RD,NAPA,CA,94559,NAPA
CA-W-17789,"TREFETHEN FAMILY WINERY, LLC",TREFETHEN VINEYARDS,1160 OAK KNOLL AVE,NAPA,CA,94558,NAPA
CA-W-16006,"TRINITAS CELLARS, LLC",TRINITAS CELLARS,2747 & 2731 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-22026,"TRIUMPH BEVERAGE COMPANY, LLC",TRIUMPH BEVERAGE COMPANY,3148 SODA CANYON RD,NAPA,CA,94558,NAPA
CA-W-21523,"TRUJILLO WINES, LLC",TRUJILLO WINES,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-21619,"TSG, LLC",,"45 ENTERPRISE CT UNIT 1,2,3,4,7",NAPA,CA,94558,NAPA
CA-W-22338,"TWO 4 STU, LLC",LERNER PROJECT,7633 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-22434,TYLER ELWELL,HALCYON WINES,2511 NAPA VALLEY CORPORATE DR. BLDG 115,NAPA,CA,94558,NAPA
CA-W-23658,"ULTIMATE NAPA WINE DESIGNS, LLC",CHIRON WINES,"45 ENTERPRISE CT UNIT 1-4, 7",NAPA,CA,94558,NAPA
CA-W-23025,"ULTIMATE NAPA WINE DESIGNS, LLC",CHIRON WINES,4326 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-17703,"UNUM WINE CELLARS, LLC",,7850 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-24050,UPCYCLED BEVERAGES LLC,,45 ENTERPRISE CT STE 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-20204,"VAN BRUNT LEWIS, LLC",,2222 N THIRD AVE,NAPA,CA,94558,NAPA
CA-W-23853,VAN ZYL FAMILY LLC DBA BELONG WINE CO.,BELONG WINE CO.,1 EXECUTIVE WAY,NAPA,CA,94558,NAPA
CA-W-17535,VEEDERCREST ESTATES LLC,VEEDERCREST ESTATES,55 ENTERPRISE CT SUITE 5,NAPA,CA,94558,NAPA
CA-W-23229,VIGNA DEI GATTI PARTNERS LLC,VIGNA DEI GATTI,4266 E THIRD AVE,NAPA,CA,94558,NAPA
CA-W-21174,"VIGNETTE WINERY, LLC",WINE FOUNDRY,"45 ENTERPRISE CT UNIT 1,2,3,4,7",NAPA,CA,94558,NAPA
CA-W-17636,"VILLA ENCINAL PARTNERS, L.P.",,5998 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-2030,"VINE CLIFF WINERY, INC.",,7400 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-22544,VINEBOX INC.,,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-17576,"VINEYARD 511, LLC",VINEYARD 511,25 ENTERPRISES CT STE 4-8,NAPA,CA,94558,NAPA
CA-W-22005,"VINO CAPITAL PARTNERS, LLC",VINO CAPITAL PARTNERS,2731 & 2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-21833,"VINO FAVOLOSO IMPORTING AND DISTRIBUTING, LLC",LA CHERTOSA WINES,2747 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-23166,"VINTNERS CHOICE CELLARS, LLC",VINTNER'S CHOICE CELLARS,2545 NAPA VALLEY CORPORATE DR STE C,NAPA,CA,94558,NAPA
CA-W-22335,"VINTNERS CHOICE CELLARS, LLC",,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-23223,WALDELE FAMILY WINES LLC,WALDELE FAMILY WINES LLC,1075 BUCHLI STATION RD,NAPA,CA,94559,NAPA
CA-W-3071,"WAUGH CELLARS, LLC",WAUGH CELLARS,2468 PACIFC ST,NAPA,CA,94558,NAPA
CA-W-21044,"WESMARC WINE, LLC.",,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-24089,"WGG ENTERPRISES, LLC",NOTTINGHAM CELLARS,2654 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-16966,"WHETSTONE WINE CELLARS, LLC",WHETSTONE WINE CELLARS,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-21734,"WHITE ROCK VINEYARDS, INC.",,1115 LOMA VISTA DR,NAPA,CA,94558,NAPA
CA-W-23197,"WILLAMETTE VALLEY VINEYARDS, INC.",NATOMA,7554 ST. HELENA HWY,NAPA,CA,94558,NAPA
CA-W-626,WILLIAM C. CADMAN,TULOCAY WINERY,1426 COOMBSVILLE RD,NAPA,CA,94558,NAPA
CA-W-1629,WILLIAM F. BRYANT,KATE'S VINEYARD,5211 BIG RANCH RD,NAPA,CA,94558,NAPA
CA-W-23052,"WINE COUNTRY CONNECTION, LLC",,201 DEVLIN RD,NAPA,CA,94558,NAPA
CA-W-22886,WINEPLAYGROUND.COM,FIFTYROW VINYARDS,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-23360,"WINERY EXCHANGE, INC.",,2515 NAPA VALLEY CORPORATE DR,NAPA,CA,94558,NAPA
CA-W-21910,WINEXYZ LLC,,45 ENTERPRISE CT UNIT 1-4 & 7,NAPA,CA,94558,NAPA
CA-W-2360,"WOLF FAMILY VINEYARDS, INC.",,1285 DEALY LN,NAPA,CA,94559,NAPA
CA-W-16839,"WOLF INVESTMENTS, LLC",NICHOLAS ALLEN WINES,1221 DUHIG RD,NAPA,CA,94559,NAPA
CA-W-21247,"WONDERMENT WINES, LLC",WONDERMENT WINES,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-23389,WORLD OF WINE LIMITED,"WORLD OF WINE, LTD.",55 ENTERPRISE CT STE 5,NAPA,CA,94558,NAPA
CA-W-21769,"XVCH, LLC",COVERT ESTATE,15 CHATEAU LN,NAPA,CA,94558,NAPA
CA-W-22004,YELLOW CLAY FARM CO.,MCKENZIE-MUELLER VINEYARDS & WINERY,2530 LAS AMIGAS RD,NAPA,CA,94559,NAPA
CA-W-23236,YORK CREEK WINERY LLC,YORK CREEK WINERY,"45 ENTERPRISE CT UNIT 1-4, 7",NAPA,CA,94558,NAPA
CA-W-21752,"YOUNT RIDGE CELLARS, LLC",,5055 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-23916,ZACHARY JAMES LUMAN,HENRY JAMES WINE,5225 SOLANO AVE,NAPA,CA,94558,NAPA
CA-W-2956,"ZD WINES, LLC",ZD WINES,8383 SILVERADO TRL,NAPA,CA,94558,NAPA
CA-W-22722,"ZEITGEIST CELLARS, LLC",ZEITGEIST CELLARS,1221 DUHIG RD,NAPA,CA,94559,NAPA
CA-W-22241,"APRIORI CELLAR, LLC",,7830-40 ST. HELENA HWY,OAKVILLE,CA,94562,NAPA
CA-W-2607,"ARCANA, LLC",,7830 ST. HELENA HWY,OAKVILLE,CA,94562,NAPA
CA-W-23602,ARRON JOHNSON,THE LODGE WINERY & OLIVE OIL CO,783040 ST HELENA HWY,OAKVILLE,CA,94562,NAPA
CA-W-2138,BETTER BRANDS INTERNATIONAL,MICHAEL POZZAN WINERY,7830 SAINT HELENA HWY SUITE 22,OAKVILLE,CA,94562,NAPA
CA-W-15808,"BEVAN CELLARS, LLC",BEVAN CELLARS,7633 SILVERADO TRL,OAKVILLE,CA,94558,NAPA
CA-W-17405,"BLACKBIRD VINEYARDS, LLC",BLACKBIRD VINEYARDS,7830 SAINT HELENA HWY SUITE 2,OAKVILLE,CA,94562,NAPA
CA-W-17502,"CONSTELLATION BRANDS U.S. OPERATIONS, INC.",ROBERT MONDAVI WINERY,7801 ST. HELENA HIGHWAY,OAKVILLE,CA,94562,NAPA
CA-W-23947,"DANA'S ORGANIC WINES, INC.",WANDER + IVY,7830 - 40 ST HELENA HWY,OAKVILLE,CA,94558,NAPA
CA-W-17267,"DEAN & DELUCA MARKETS, LLC",,500 OAKVILLE XRD,OAKVILLE,CA,94562,NAPA
CA-W-16790,DIVOT ENTERPRISES LLC,,7830-40 ST. HELENA HIGHWAY,OAKVILLE,CA,94562,NAPA
CA-W-2926,"DOLCE, LLC",DOLCE,1350 ACACIA DR,OAKVILLE,CA,94562,NAPA
CA-W-16535,"EPONYMOUS WINERY, LLC",,7830 ST. HELENA HWY,OAKVILLE,CA,94562,NAPA
CA-W-22445,"ERBA ESTATE VINEYARDS, L.L.C.",ERBA MOUNTAINSIDE VINEYARDS,7830 -40 ST. HELENA HWY STE 13,OAKVILLE,CA,94562,NAPA
CA-W-1940,"FAR NIENTE WINERY, INC.",FAR NIENTE,1350 ACACIA DR,OAKVILLE,CA,94562,NAPA
CA-W-23412,"FN CELLARS, LLC",,7600 ST HELENA HWY,OAKVILLE,CA,94562,NAPA
CA-W-21254,"GAMBLE FAMILY VINEYARDS, LLC",,7554 SAINT HELENA HWY,OAKVILLE,CA,94562,NAPA
CA-W-21607,GENE AND PAULA KELLY,KELLY FAMILY VINEYARDS,7830-40 ST. HELENA HWY,OAKVILLE,CA,94562,NAPA
CA-W-2688,"GROTH VINEYARDS AND WINERY, LLC",,750 OAKVILLE CROSS RD,OAKVILLE,CA,94562,NAPA
CA-W-2422,"HARLAN ESTATE WINERY, INC.",HARLAN ESTATE WINERY,1551 OAKVILLE GRADE,OAKVILLE,CA,94562,NAPA
CA-W-2691,"HARLAN FAMILY DOMAIN, LLC",HARLAN FAMILY DOMAIN,1551 OAKVILLE GRADE,OAKVILLE,CA,94562,NAPA
