PERMIT NUMBER,OWNER NAME,OPERATING NAME,STREET,CITY,STATE,ZIP,COUNTY
CA-W-16856,ESTATE CRUSH LLC,ESTATE CRUSH,2 W LOCKEFORD ST,LODI,CA,95240,SAN JOAQUIN
CA-W-16863,"TRI-STAR MARKETING, LLC",SCOTTO FAMILY CELLARS,220 S CLUFF AVE,LODI,CA,95240,SAN JOAQUIN
CA-W-21321,CABANA WINE CORPORATION,CABANA WINERY,710 S BECKMAN RD STE D,LODI,CA,95240,SAN JOAQUIN
CA-W-15865,"ZAPLINE, INC.",VMV,16475 N LOCUST TREE RD,LODI,CA,95240,SAN JOAQUIN
CA-W-17745,KOSTAS KAPINIARIS,STAMA WINERY,17521 N DAVIS RD,LODI,CA,95242,SAN JOAQUIN
CA-W-17126,CALWD INC.,JEREMY WINE COMPANY,270 COMMERCE ST,LODI,CA,95240,SAN JOAQUIN
CA-W-22823,"MANGROVE ESTATES, INC.",THE DROP,220 S CLUFF AVE,LODI,CA,95240,SAN JOAQUIN
CA-W-22076,"GOODMILLS FAMILY WINERY, LLC",,17266 HILLSIDE DR,LODI,CA,95240,SAN JOAQUIN
CA-W-22112,KRYSTAL S ALLEN AND JAMES R WILSON,,11484 E HARNEY LN,LODI,CA,95242,SAN JOAQUIN
CA-W-22380,STEPHEN CHARLES BAKER AND ODILE HUQUETTE ROQUES,GRACE VINEYARDS,1011 E PINE ST,LODI,CA,95240,SAN JOAQUIN
CA-W-17111,KIDDER & ASSOCIATES INCORPORATED,KIDDER FAMILY WINERY,17266 HILLSIDE DR,LODI,CA,95240,SAN JOAQUIN
CA-W-633,STEPHEN JUVENAL BORRA,BORRA'S CELLAR,1301 E ARMSTRONG RD,LODI,CA,95242,SAN JOAQUIN
CA-W-310,WEIBEL INCORPORATED,WEIBEL INCORPORATED,1 WINEMASTER WAY STE D,LODI,CA,95240,SAN JOAQUIN
CA-W-3176,"BERGHOLD WINE SALES, LLC",BERGHOLD VINEYARDS,17343 N CHERRY RD,LODI,CA,95240,SAN JOAQUIN
CA-W-822,DAVID WALTER LUCAS,LUCAS WINERY,18196 N DAVIS RD,LODI,CA,95242,SAN JOAQUIN
CA-W-1421,"LAS VINAS WINERY, INC.",,5573 W WOODBRIDGE RD,LODI,CA,95242,SAN JOAQUIN
CA-W-22934,"SAHI VINEYARDS, LLC",,2 W LOCKEFORD ST,LODI,CA,95240,SAN JOAQUIN
CA-W-2400,"GOLDSTONE LAND COMPANY, LLC",BEAR CREEK WINERY,11900 FURRY RD,LODI,CA,95240,SAN JOAQUIN
CA-W-22023,"METTLER WINES, LLC",METTLER FAMILY VINEYARDS,15451 N ALPINE RD,LODI,CA,95240,SAN JOAQUIN
CA-W-16550,DAVID P AND BARBARA J HUECKSTEADT,HUX VINEYARDS,4064 SCOTTSDALE RD,LODI,CA,95240,SAN JOAQUIN
CA-W-21981,"VINARIJA DRAVA, LLC",DRAVA,1378 E TURNER RD STE D,LODI,CA,95240,SAN JOAQUIN
CA-W-17179,"RIAZA, LLC",RIAZA WINES,2441 S STOCKTON ST SUITE 1,LODI,CA,95240,SAN JOAQUIN
CA-W-17186,ONE VARIA LLC,,15622 N ALPINE RD,LODI,CA,95240,SAN JOAQUIN
CA-W-15285,M WINERY LLC,M WINERY,873 E PINE ST,LODI,CA,95240,SAN JOAQUIN
CA-W-15575,"WILD HEART WINERY, LLC",WILD HEART WINERY,TWO WEST LOCKEFORD ST,LODI,CA,95240,SAN JOAQUIN
CA-W-16798,"AH WINES, INC.",,"25 27,29,31 E. VINE ST",LODI,CA,95240,SAN JOAQUIN
CA-W-21458,"BARSETTI VINEYARDS, INC.",,"2 W LOCKEFORD ST, W",LODI,CA,95240,SAN JOAQUIN
CA-W-21099,"BOKISCH RANCHES, INC.",BOKISCH VINEYARDS,18921 N ATKINS RD,LODI,CA,95240,SAN JOAQUIN
CA-W-17748,"1-800-WINESHOP.COM, INC.",1-800-WINESHOP,1 WINEMASTER WAY,LODI,CA,95240,SAN JOAQUIN
CA-W-23026,"ASV, LLC",,2 W LOCKEFORD ST,LODI,CA,95240,SAN JOAQUIN
CA-W-21183,"OAK FARM VINEYARDS, LLC",OAK FARM VINEYARDS,23627 N DEVRIES RD,LODI,CA,95242,SAN JOAQUIN
CA-W-16451,"THE DANCING FOX WINERY & BREWERY, INC.",THE DANCING FOX WINERY,203 S SCHOOL ST,LODI,CA,95240,SAN JOAQUIN
CA-W-2668,VAN RUITEN FAMILY WINERY LLC,VAN RUITEN FAMILY WINERY,340 W STATE ROUTE 12,LODI,CA,95242,SAN JOAQUIN
CA-W-23460,"DELTA ARTISAN, LLC",DELTA ARTISAN,927 INDUSTRIAL WAY STE B,LODI,CA,95240,SAN JOAQUIN
CA-W-20261,ADAM METTLER,FERMENTED VISION,15451 N ALPINE RD,LODI,CA,95240,SAN JOAQUIN
CA-W-22635,"RUGIADA WINERY, LLC",MASTROSERIO WINERY,"25, 27, 29, 31 EAST VINE ST",LODI,CA,95240,SAN JOAQUIN
CA-W-21638,LEER VINEYARDS LLC,LEER VINEYARDS,1011 E PINE ST,LODI,CA,95240,SAN JOAQUIN
CA-W-23743,"MINERVA VINTNERS, LLC",,15467 E KETTLEMAN LN,LODI,CA,95240,SAN JOAQUIN
CA-W-3421,ROBERT P. HARTZELL AND LINDA M. HARTZELL,HARMONY WYNELANDS,9291 E HARNEY LN,LODI,CA,95240,SAN JOAQUIN
CA-W-3114,"GRANDS AMIS, INC.",GRANDS AMIS,2 W LOCKEFORD ST,LODI,CA,95240,SAN JOAQUIN
CA-W-23902,THE VINEYARDS AT MARSH CREEK OWNERS ASSOCIATION,VINEYARDS AT MARSH CREEK,2 W LOCKEFORD ST,LODI,CA,95240,SAN JOAQUIN
CA-W-2145,ABUNDANCE VINEYARDS LLC,ABUNDANCE VINEYARDS,6100 E HIGHWAY 12,LODI,CA,95240,SAN JOAQUIN
CA-W-17141,"TOASTED TOAD CELLARS, LLC",TOASTED TOAD CELLARS,21 E ELM ST,LODI,CA,95240,SAN JOAQUIN
CA-W-528,DELICATO VINEYARDS,,12001 S 99 HWY,MANTECA,CA,95336,SAN JOAQUIN
CA-W-3054,"J. BENTON FURROW, INC.",J. BENTON FURROW,600 SPRECKELS AVE,MANTECA,CA,95336,SAN JOAQUIN
CA-W-2445,"MCMANIS FAMILY VINEYARDS, INC.",,18700 E RIVER RD,RIPON,CA,95366,SAN JOAQUIN
CA-W-2497,THE WINE GROUP LLC,FRANZIA WINERY,17000 E STATE HIGHWAY 120,RIPON,CA,95366,SAN JOAQUIN
CA-W-17117,"JEFF RUNQUIST WINES, INC.",JEFF RUNQUIST WINES,18700 E RIVER RD,RIPON,CA,95366,SAN JOAQUIN
CA-W-20231,MARK STEVEN LUCCHESI,LUCCA WINERY,16261 E RIVER RD,RIPON,CA,95366,SAN JOAQUIN
CA-W-23177,BRISE BEER AND WINE CO.,,4203 CORONADO AVE STE 3,STOCKTON,CA,95207,SAN JOAQUIN
CA-W-3253,ARTHUR ROBERT KOTH & MARY LOUISE KOTH,MOKELUMNE GLEN VINEYARDS,17347 E GAWNE RD STE B,STOCKTON,CA,95215,SAN JOAQUIN
CA-W-16935,SORELLE WINERY L.L.C.,SORELLE WINERY,9599 HWY 88,STOCKTON,CA,95212,SAN JOAQUIN
CA-W-22173,CALIFORNIA WINES 4 U INC,,4646 QANTAS LN STE B2,STOCKTON,CA,95206,SAN JOAQUIN
CA-W-21850,"CONSUMNES RIVER FARM, LLC",,28305 N THORNTON RD,THORNTON,CA,95686,SAN JOAQUIN
CA-W-21761,WINDMILL RIDGE ENTERPRISES INC.,WINDMILL RIDGE WINERY,8350 W LINNE RD,TRACY,CA,95304,SAN JOAQUIN
CA-W-23601,LIQUID JOURNEY WINERY & VINEYARD LLC,,8458 WEST LINNE RD,TRACY,CA,95304,SAN JOAQUIN
CA-W-24039,BONIFACIA WINES LLC,,8806 W VELMA LN,TRACY,CA,95304,SAN JOAQUIN
CA-W-23065,NIG LLC,MARKUS WINE CO.,8751 E HIGHWAY 12,VICTOR,CA,95253,SAN JOAQUIN
CA-W-17015,"MCCAY CELLARS, LLC",MCCAY CELLARS,8751 E HIGHWAY 12,VICTOR,CA,95253,SAN JOAQUIN
CA-W-2592,"R. LAWSON ENTERPRISES, LLC",WILDROSE VINEYARDS,8751 E HIGHWAY 12,VICTOR,CA,95253,SAN JOAQUIN
CA-W-16611,RODNEY & CYNTHIA MONIZ,MONIZ FAMILY WINES,3750 E WOODBRIDGE RD,WOODBRIDGE,CA,95258,SAN JOAQUIN
CA-W-1837,"LODI VINTNERS, INC.",LODI VINTNERS,3750 E WOODBRIDGE RD,WOODBRIDGE,CA,95258,SAN JOAQUIN
CA-W-1724,RICHARD S. SPENCER & BARBARA J. SPENCER,ST. AMANT WINERY,1 WINEMASTER WAY 3.3 MLS. E. OF P.O.,WOODBRIDGE,CA,95231,SAN JOAQUIN
CA-W-2822,GLOBAL WINE GROUP,,3750 E WOODBRIDGE RD,WOODBRIDGE,CA,95258,SAN JOAQUIN
CA-W-23489,"LATITUDE 37 PARTNERS, LLC",LATITUDE 37,20679 STATE HIGHWAY 120,ESCALON,CA,95320,SAN JOAQUIN COUNTY
CA-W-23512,CIDER WORKS LLC,CIDER WORKS LLC,1 WINEMASTER WAY STE D,LODI,CA,95240,SAN JOAQUIN COUNTY
CA-W-22214,MOUNTAIN RANCH ENTERPRISES LLC,MOUNTAIN RANCH WINERY,"25, 27, 29 & 31 EAST VINE ST",LODI,CA,95240,SAN JOUQUIN
CA-W-23102,SUSAN PETTY FARRINGTON,FARRINGTON WINES,21390 OSTROM RD,FIDDLETOWN,CA,95629,SAN JUAQUIN
CA-W-21824,"IMAGINATION WINES, LLC",,5954 E KETTLEMAN LN,LODI,CA,95240,SAN JUAQUIN
CA-W-22664,3IN WINERY INC.,,5185 UNION RD,PASO ROBLES,CA,93446,SAN LOIS OBISPO
CA-W-21225,SOARING HAWK VINEYARDS INC.,SOARING HAWK VINEYARDS,4255 VISTA DEL LAGO,SANTA MARGARITA,CA,93453,SAN LUIS OBIISPO
CA-W-22042,"TOP WINERY, LLC",,2323 TULEY RD 120,PASO ROBLES,CA,93466,SAN LUIS OBISBO
CA-W-21193,"VINEMARK CELLARS, LLC",VINEMARK CELLARS,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISBO
CA-W-15192,ORTMAN FAMILY VINEYARDS LLC,ORTMAN FAMILY VINEYARDS,2195 CORBETT CANYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-15817,SLO BOTTLING SERVICES INC,WESTGATE CELLARS,2195 CORBETT CANYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-16638,CORBETT VINEYARDS LLC,CENTER OF EFFORT,2195 CORBETT CANYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-23500,"VINTAGE WINE ESTATES, INC.",LAETITIA VINEYARDS & WINERY,453 LAETITIA VINEYARD DR,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-22509,MAIDENSTOEN WINE CORPORATION,MAIDENSTOEN WINE,1600 SAUCELITO CREEK RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-1891,"ALBAN VINEYARDS, INC.",ALBAN VINEYARDS,8575 ORCUTT RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-22141,"SAUCELITO CANYON, INC. GP SAUCELITO CANYON LP",SAUCELITO CANYON VINEYARD,1600 SAUCELITO CREEK RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-21820,"CHENE VINEYARDS, LLC",CHENE WINES,2195 CORBETT CANYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-1435,TALLEY VINEYARDS,TALLEY VINEYARDS,3031 LOPEZ DR,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-2309,"KYNSI WINES, INC.",,2212 CORBETT CANYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-21486,"MATTINA FIORE WINES, INC.",MATTINA FIORE WINES,2195 CORBETT CANYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-17120,"PEACOCK CELLARS, INC.",PEACOCK CELLARS,1543 LOS BERROS RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-3322,SALISBURY VINEYARDS,,2195 CORBETT CANYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-23748,SOUL FLOWER WINE CO.,CADRE,2195 CORBETT CANYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-22300,"NPG CELLARS, LLC",EL LUGAR WINES,2195 CORBETT CANYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-15264,DOUGLAS D. TIMEWELL,TOUCAN WINES,3850 ACRE WOOD PL,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO
CA-W-17648,"LONE MADRONE, A CALIFORNIA CORPORATION",LONE MADRONE,3220 EL CAMINO REAL,ATASCADERO,CA,93422,SAN LUIS OBISPO
CA-W-3623,STUART GOLDMAN,FROLICKING FROG,14490 SAN MIGUEL RD,ATASCADERO,CA,93422,SAN LUIS OBISPO
CA-W-21695,RUBY CELLARS LLC,RUBY CELLARS,6625 SANTA CRUZ RD,ATASCADERO,CA,93422,SAN LUIS OBISPO
CA-W-23791,"MEA WINE, LLC",MEA WINE,4405 TRAFFIC WAY,ATASCADERO,CA,93422,SAN LUIS OBISPO
CA-W-21070,"STOLO FAMILY WINERY, INC.",TREVITI WINE,3770 SANTA ROSA CREEK RD,CAMBRIA,CA,93428,SAN LUIS OBISPO
CA-W-15966,CHRIS WALTER OLSEN AND C.S. DENYSE PYO OLSEN,LA MONTANITA VINEYARDS,9199 VIA LA MONTANITA DR,CAMBRIA,CA,93428,SAN LUIS OBISPO
CA-W-17472,DEVILS GATE WINE WORKS,,12530 SANTA RITA RD,CAYUCOS,CA,93430,SAN LUIS OBISPO
CA-W-2717,STUART ALAN SELKIRK AND LAURA LEE SELKIRK,CAYUCOS CELLARS,12530 SANTA RITA RD,CAYUCOS,CA,93430,SAN LUIS OBISPO
CA-W-23164,FLY BY NIGHT SPIRITS LLC,MISSION-TRAIL CIDER CO.,19215 E 46 HWY BLDG,CHOLAME,CA,93461,SAN LUIS OBISPO
CA-W-15132,"DESTINY VINEYARDS, LLC",HUNT CELLARS,3950 HIGHWAY 41,CRESTON,CA,93432,SAN LUIS OBISPO
CA-W-23330,"ELLA'S VINEYARD, LLC",ELLA'S VINEYARD,8790 E HIGHWAY 41,CRESTON,CA,93432,SAN LUIS OBISPO
CA-W-16701,CHATEAU MARGENE,,4385 LA PANZA RD,CRESTON,CA,93432,SAN LUIS OBISPO
CA-W-23020,CHATEAU MARGENE,ROXO PORT CELLARS,4395 LA PANZA RD,CRESTON,CA,93432,SAN LUIS OBISPO
CA-W-16898,"EDEN CANYON, INC.",EDEN CANYON VINEYARDS,1919 CALF CANYON HWY,CRESTON,CA,93432,SAN LUIS OBISPO
CA-W-20287,"SHADOW RUN VINEYARD AND WINERY, INC.",SHADOW RUN VINEYARD AND WINERY,2720 LA PANZA RD,CRESTON,CA,93432,SAN LUIS OBISPO
CA-W-17162,"CONTINENTAL VINEYARDS, LLC",BROKEN EARTH WINERY,679 CALF CANYON HIGHWAY,CRESTON,CA,93432,SAN LUIS OBISPO
CA-W-15630,MARGARITA VINEYARDS LLC,,679 CALF CANYON HWY,CRESTON,CA,93432,SAN LUIS OBISPO
CA-W-23957,CRESTON CANYON VINEYARDS LLC,,1919 CALF CANYON HWY,CRESTON,CA,93432,SAN LUIS OBISPO
CA-W-20502,"MONARCH GROVE WINERY, INC.",MONARCH GROVE WINERY,921 GRIFFIN ST STE A,GROVER BEACH,CA,93433,SAN LUIS OBISPO
CA-W-1674,CHARLES G. & KIMBERLY O. MULLIGAN,HARMONY CELLARS,3255 HARMONY VALLEY RD,HARMONY,CA,93435,SAN LUIS OBISPO
CA-W-23387,"L&N WINES, LLC",,300 NORTH G ST UNIT C,LOMPOC,CA,93436,SAN LUIS OBISPO
CA-W-958,JACQUELINE CAROL TANNER,ROSS KELLER WINERY,985 ORCHARD RD,NIPOMO,CA,93444,SAN LUIS OBISPO
CA-W-16076,TINA PAULINE GRIETENS,MANAVIDOU WINERY,1075 DAKOTA LN,NIPOMO,CA,93444,SAN LUIS OBISPO
CA-W-2287,JOHN DAVID KING,VISTA DEL REY VINEYARDS,7340 DRAKE RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3181,HALTER WINERY LLC,HALTER RANCH VINEYARD,8910 ADELAIDA RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23802,SEDUIRE,,2040 NIDERER RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16851,"22 HUNDRED CELLARS, INC.",FIELD RECORDINGS,3070 LIMESTONE RD UNIT C,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17395,"WILLIAM S. POWELL, JR. AND KIMBERLEE B. POWELL",POWELL MOUNTAIN CELLARS,3050 BLUE ROCK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17418,JUSTIN VINEYARDS & WINERY LLC,JUSTIN VINEYARDS & WINERY,11680 CHIMNEY ROCK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23915,VAHALI WINES LLC,VAHALI VINEYARDS,2540 & 2550 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23523,"SUPERCLIPPER CO, LLC",TITLE X,3310 RAMADA DR STE A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15006,JERRY BELLO & PATRICIA BELLO,B & E VINEYARD,10 CRESTON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21078,"GUYOMAR WINE CELLARS, INC",GUYOMAR WINE CELLARS,5940 UNION RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23820,"FAMILIA HICKS WINES, LLC",FAMILIA HICKS WINES,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16539,"SAXUM VINEYARDS, INC.",,2800 WILLOW CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23334,ASCENSION CELLARS LLC,ASCENSION CELLARS,7350 LINNE RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23783,CAELESTA VINEYARDS LLC,CAELESTA WINES,2929 LIMESTONE WAY UNIT B,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15922,"PASOPORT WINE COMPANY, INC.",,5940 UNION RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15250,"LE VIGNE WINERY, INC.",,5115 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15235,MUNCH & FOX,LE CUVIER WINERY,3333 VINE HILL LN,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23366,DOUGLAS KRESKY AND ANN KATHRYN KRESKY,COLIBRI ROBLES VINEYARD,,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3195,LAWRENCE ANDREW CELLARS,VIA VEGA WINERY,2378 ADOBE RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15134,STEVEN ARTHUR MARTELL,,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23344,MIZEL VINEYARDS LLC,MIZEL WINES,2959 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16087,"LARANETA ENTERPRISES, INC.",LARANETA WINERY,3230 RIVERSIDE AVE SUITE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23422,"LA PERDIGNUS WINES, INC",LA PERDIGNUS WINES,1227 PASO ROBLES ST,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23372,"TS WINE SERVICES, LLC",DETENTE WINES,4230 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17420,JUSTIN VINEYARDS & WINERY LLC,JUSTIN VINEYARDS & WINERY,2265 WISTERIA LN,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3634,BARRETO CELLARS LLC,BARRETO CELLARS,5115 BUENA VISTA DR STE 3,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23345,SUNCROWN CELLARS LLC,LEVERAGE WINES,3050 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3139,LE VIGNE DI SAN DOMENICO,,5115 BUENA VISTA DR 1,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15232,"EMERALD HILLS VINEYARD ESTATES, LLC",,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22593,"VINO AL LAGO, LLC",AL LAGO WINES,480 MARQUITA AVE STE B,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16761,"H. A. BUELL, INC.",HEARTHSTONE VINEYARD & WINERY,5070 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23404,STEPHEN ROGERS AND CHRISTIN FREDERICK,ELEVAGE WINES,2910 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23315,MILLER FAMILY WINE COMPANY LLC,MILLER FAMILY WINE COMPANY,6305 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17614,"CARUCCI WINES, LLC",CARUCCI WINES,2975 LIMESTONE WAY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23295,GUS DEFALCO,DEFALCO FAMILY WINES,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2778,LIONS PEAK,,2540 & 2550 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15472,"VISTA CREEK CELLARS, LLC",VISTA CREEK CELLARS,6305 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17619,KIMBERLY SMITH,LA MONTAGNE,3230 RIVERSIDE AVE #190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15118,"MINASSIAN-YOUNG VINEYARD, INC.",MINASSIAN-YOUNG WINERY,4045 PEACHY CANYON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23178,DIRT CANDY LLC,CYPHER WINERY,480 MARQUITA AVE UNIT A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23208,"FRISBY CELLARS, INC.",FRISBY CELLARS,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17605,EUGENE MICHAEL PERATA,FRATELLI PERATA,1595 ARBOR RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23318,IRON OAKS WINERY LLC,,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15839,"OSO LIBRE RANCH, INC.",OSO LIBRE,7383 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15119,JOSHUA O. GIBSON,GIBBY ENTERPRISES,9750 ADELAIDA RD 1A,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22801,"FIRST & LAST WINERY, LLC",PACIFIC WINE SERVICES,2540 & 2550 DRY CREEK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23293,"HOLLYHOCK VINEYARD, LLC",,2174 HIGHWAY 46 W,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15709,"RED SOLES, LLC",SEGUNDA VIDA,3230 OAKDALE RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15277,DENNER WINERY,,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23113,HOOD WINE COMPANY,,2323 TULEY RD 120,PASO ROBLES,CA,93447,SAN LUIS OBISPO
CA-W-23359,KAHAL FAMILY VINEYARDS LLC,,2485 W HWY 46,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16500,"PIERCE RANCH VINEYARDS, LLC",PIERCE RANCH VINEYARDS,3230 RIVERSIDE AVE SUITE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-2141,"MIDNIGHT CELLARS, INC.",MIDNIGHT CELLARS,2867 TOWNSHIP RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22990,"DENNER FAMILY, LLC",DENNER VINEYARDS,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16025,SOLAR FEL INC.,ZENAIDA CELLARS,1550 HIGHWAY 46 WEST,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-17228,GH HOLDINGS L.P.,SHALE OAK WINERY,3235 OAKDALE RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22852,"MIDCITY INVESTMENTS, LLC",PARVANEH VINEYARDS,3230 RIVERSIDE AVE STE 190,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16705,"DAOU VINEYARDS, LLC",DAOU VINEYARDS,2740 HIDDEN MOUNTAIN RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16971,STEINBECK VINEYARDS & WINERY,STEINBECK VINEYARDS & WINERY,5940 UNION RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-21251,"KOKOPELLI VINEYARD, L.P.",KOKOPELLI VINEYARD,4550 UNION RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23061,"MY FAVORITE NEIGHBOR, LLC",MY FAVORITE NEIGHBOR,2644 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16751,"PIPISTRELLA WINE COMPANY, LLC",RANCHERO CELLARS,5414 VINEYARD DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15463,"RBZ VINEYARDS, LLC",PARIS VALLEY ROAD ESTATE VINEYARDS,5625 E 46 HWY,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22499,DANIEL M. RODRIGUES AND KIMBERLY J. RODRIGUES,VIGO CELLARS,3092 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-23150,"JAMES D. WILKINS, INCORPORATED",JAMES WILKINS VINEYARDS,3502 DRY CREEK RD UNIT B8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15045,"CIPCO, INC.",DERBY WINE ESTATES,525 RIVERSIDE AVE,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-22690,"SCHMITT / SIEBENBERG, LLC",VOLATUS WINE,2925 ANDERSON RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15299,"ARROYO VENTURES, INC.",ARROYO ROBLES WINERY,3502 DRY CREEK RD UNIT B-8,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-3267,"STEPHAN VINEYARDS, INC",STEPHAN VINEYARDS,2815 LIVE OAK RD,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-16120,RONALD PETER FRUDDEN,RONAN CELLARS,6305 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
CA-W-15288,"THREE GUYS AND A GIRL, INC.",VITA LUCE CELLARS,6305 BUENA VISTA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO
